ID,Name,Source,SpectralData,AngularFunction,Thickness,Tsol,Rsol1,Rsol2,Tvis,Rvis1,Rvis2,Tir,emis1,emis2,Conductivity,Comment,Manufacturer,ProductName,Color,Certification,Status,Timestamp,Specularity,Tvis2,Tsol2,MaterialID
16364,SOLARSTOP Bronze.SAM,IGDB v35.0,1,0,5.900000095,0.223536327,0.148508191,0.199940473,0.263587058,0.038345162,0.156322047,0,0.540377438,0.839999974,1,,Sanam Glass,SolarStop Bronze,8227984, ,256,1457602181,0,0.263587058,0.223536327,
1203,BRFL12.amg,IGDB v17.1,1,0,11.97999954,0.275692999,0.043770056,0.043770056,0.263589382,0.044783887,0.044783887,0,0.839999974,0.839999974,1,,Asahimas,Panasap Bronze 12.0,7898783, ,256,1457602181,0,0.263589382,0.275692999,
6379,OptiWhite-060-VRE2638#4.vir,IGDB v44.0,1,0,12.84000015,0.133036152,0.160969481,0.491869062,0.263590753,0.202239349,0.183239833,0,0.840261221,0.042835597,0.704999983,,Viracon,VRE2638 13.5mm (6OptiWhite+060pvb+6VRE2638#4),9605499,#,256,1457602182,0,0.263590753,0.133036152,
11102,ANTELIO BRONZE 5mm.SGG,IGDB v16.4,1,0,5,0.340610355,0.256253332,0.109834157,0.263688058,0.319644392,0.129588962,0,0.837000012,0.837000012,1,,Saint-Gobain Glass,SGG ANTELIO BRONZE 5mm,7964826, ,256,1457602182,0,0.263688058,0.340610355,
5883,1sl2011.gja,IGDB v14.6,1,0,10.56400013,0.187699527,0.207410321,0.206271037,0.263963073,0.239149451,0.241047457,0,0.839999974,0.839999974,0.791999996,,G.James Australia,Solarplus SL20 Clear Laminate,9473925, ,256,1457602182,0,0.263963073,0.187699527,
6220,VRE630.VIR,IGDB v15.0,1,0,5.659999847,0.127222985,0.222137138,0.425900877,0.265278041,0.355661571,0.08347816,0,0.839999974,0.046,1,,Viracon,VRE30 LowE on BlueGreen,9539965,#,256,1457602182,0,0.265278041,0.127222985,
5931,13ts301.gja,IGDB v25.0,1,0,10.76000023,0.178919345,0.132800713,0.19083187,0.265278846,0.134340659,0.183408231,0,0.839999974,0.839999974,0.791999996,,G.James Australia,Solarplus TS30 Green Laminate,8360067, ,256,1457602183,0,0.265278846,0.178919345,
6357,VUE440.vir,IGDB v18.2,1,0,5.659999847,0.111603297,0.130623966,0.538900435,0.265279144,0.077037863,0.085921265,0,0.839999974,0.031351361,1,,Viracon,VUE-40 on Bronze,8752524,#,256,1457602183,0,0.265279144,0.111603297,
5901,1sl2019.gja,IGDB v14.6,1,0,10.57600021,0.175349936,0.192555204,0.215042859,0.265483797,0.230586827,0.244433761,0,0.839999974,0.159999996,0.791999996,,G.James Australia,Solarplus SL20 Clear Low-E Laminate,9408391, ,256,1457602183,0,0.265483797,0.175349936,
11072,PARSOL BRONZE 12mm.SGG,IGDB v16.4,1,0,12,0.283779681,0.046377327,0.046377327,0.265498132,0.046512626,0.046512626,0,0.837000012,0.837000012,1,,Saint-Gobain Glass,SGG PARSOL BRONZE 12mm,8095646, ,256,1457602183,0,0.265498132,0.283779681,
6210,VRE354.VIR,IGDB v14.5,1,0,5.659999847,0.160957247,0.142705396,0.40698123,0.265736192,0.106239803,0.092320502,0,0.839999974,0.057,1,,Viracon,VRE54 LowE on Grey,9080458,#,256,1457602183,0,0.265736192,0.160957247,
11457,COOL-LITE SKN 754 II 10mm.SGG,IGDB v17.5,1,0,10,0.109483607,0.588224649,0.07246054,0.265945315,0.216003254,0.070042886,0,0.013,0.837000012,1,,Saint-Gobain Glass,SGG COOL-LITE SKN 754 II 10mm,10590050, ,256,1457602183,0,0.265945315,0.109483607,
6007,VE445.vir,IGDB v25.0,1,0,5.659999847,0.167392969,0.121656887,0.503658473,0.266258448,0.04657441,0.248850316,0,0.839999974,0.042840097,1,,Viracon,VE-45 on Bronze,8359058,#,256,1457602184,0,0.266258448,0.167392969,
11444,COOL-LITE KNT 740 6mm.SGG,IGDB v17.4,1,0,6,0.148219869,0.285124213,0.102388814,0.266493469,0.046035655,0.115063004,0,0.111000001,0.837000012,1,,Saint-Gobain Glass,SGG COOL-LITE KNT 740 6mm,10458226,#,256,1457602184,0,0.266493469,0.148219869,
11351,REFLECTASOL GREEN 5mm.SGG,IGDB v16.4,1,0,5,0.234695524,0.363981038,0.162292346,0.266508937,0.533792496,0.343420297,0,0.837000012,0.837000012,1,,Saint-Gobain Glass,SGG REFLECTASOL GREEN 5mm,6916761, ,256,1457602184,0,0.266508937,0.234695524,
5612,dle553.gja,IGDB v15.4,1,0,5.849999905,0.155625537,0.120818429,0.40398407,0.26676318,0.056229796,0.11613287,0,0.839999974,0.048,1,,G.James Australia,Solarplus DLE55 on Grey,9145740, ,256,1457602184,0,0.26676318,0.155625537,
3441,SGAG43CY10.grd,IGDB v44.0,1,0,9.753600121,0.149254397,0.105207458,0.329796016,0.266779095,0.117263816,0.072104476,0,0.839999974,0.067043275,1.000344634,,Guardian,SunGuard® AG 43 on 10mm CrystalGray,9474179,#,256,1457602184,0,0.266779095,0.149254397,
16316,SOLARSTOP Smart Green 35.SAM,IGDB v31.0,1,0,5.910999775,0.125949562,0.171709284,0.112398222,0.266818315,0.067789696,0.205084935,0,0.63690263,0.839999974,1,,Sanam Glass,SOLARSTOP Smart Green 35,8950652, ,256,1457602185,0,0.266818315,0.125949562,
14548,CSilver3221T_Irish8.GTS,IGDB v43.0,1,0,7.800000191,0.103253089,0.464862138,0.089900076,0.26697877,0.126496047,0.142289579,0,0.04565274,0.846483171,1,,Glas Trösch AG,COMBI Silver 32/21 T on Irish 8 mm,8033149, ,256,1457602185,0,0.26697877,0.103253089,
1745,GS25.ABF,IGDB v17.2,1,0,5.949999809,0.351128906,0.084072851,0.10297066,0.267040968,0.063021682,0.089928895,0,0.839999974,0.920000017,0.977999985,,A & B Films Pte Ltd,GS 25,8753288, ,256,1457602185,0,0.267040968,0.351128906,
4129,OptifloatGrey10mm.NSG,IGDB v35.0,1,0,10,0.291163206,0.046570562,0.046570562,0.267182946,0.046663854,0.046663854,0,0.839999974,0.839999974,1,,Pilkington,10mm Optifloat Grey,9538702, ,256,1457602186,0,0.267182946,0.291163206,
16328,SOLARSTOP Sea Blue 30.SAM,IGDB v31.0,1,0,5.739999771,0.238296464,0.333030581,0.138764501,0.267496675,0.280376554,0.163250327,0,0.614009202,0.839999974,1,,Sanam Glass,SOLARSTOP Sea Blue 30,9080205, ,256,1457602186,0,0.267496675,0.238296464,
5400,SB70XL Pacifica_8.PPG,IGDB v29.0,1,0,7.924800396,0.10451252,0.053132217,0.561786234,0.267737627,0.047797412,0.036692847,0,0.839999974,0.018268796,0.999979734,,PPG Industries,Solarban® 70XL Pacifica™  8mm,11114336,#,256,1457602186,0,0.267737627,0.10451252,
5762,ts40_5.gja,IGDB v13.8,1,0,5.886000156,0.175803751,0.067939587,0.258407861,0.267740041,0.073471427,0.225072429,0,0.839999974,0.730000019,1,,G.James Australia,Solarlus TS40 on Panasap Dark Blue,9474432, ,256,1457602186,0,0.267740041,0.175803751,
4282,Planibel grey 10.gvb,IGDB v43.0,1,0,9.850000381,0.307297498,0.046447195,0.046447195,0.268159598,0.046188191,0.046188191,0,0.839999974,0.839999974,1,,AGC Glass Europe,Planibel Grey 10 mm,9670029, ,256,1457602187,0,0.268159598,0.307297498,
3439,SGSNR43CY10.grd,IGDB v20.0,1,0,9.753600121,0.115134016,0.119453073,0.50463438,0.268171608,0.111548819,0.061744124,0,0.839999974,0.025133101,1.000344634,,Guardian,SunGuard® SNR 43 on 10mm CrystalGray,9539969,#,256,1457602187,0,0.268171608,0.115134016,
8212,04_Bronze_12.syp,IGDB v15.4,1,0,12,0.238651797,0.045639981,0.045639981,0.268993139,0.046291377,0.046291377,0,0.839999974,0.839999974,1,,"SHANGHAI YAOHUA PILKINGTON GLASS CO.,LTD",04-Bronze Float Glass,7899549, ,256,1457602187,0,0.268993139,0.238651797,
4827,SV30.jwf,IGDB v33.0,1,0,3.019999981,0.20498234,0.374574721,0.265019625,0.269259632,0.382067531,0.244747669,0,0.839999974,0.789106607,0.970000029,,"Johnson Laminating & Coating, Inc.",Scenic View 30%,10260610,#,256,1457602188,0,0.269259632,0.20498234,
8925,SageGlass_9_GraySVC_24clr.SAG,IGDB v33.0,1,0,8.819999695,0.14915897,0.07915464,0.144791022,0.269464761,0.082438484,0.071466438,0,0.839187741,0.143667817,0.726999998,,"SAGE Electrochromics, Inc.",SageGlass® Gray SVC 9mm lami full clear 24%T,8163467,#,256,1457602188,0,0.269464761,0.14915897,
8926,SageGlass_9_GraySVC_12int.SAG,IGDB v33.0,1,0,8.819999695,0.06012895,0.083517894,0.114551567,0.138108119,0.086594485,0.029108614,0,0.839187741,0.143667817,0.726999998,,"SAGE Electrochromics, Inc.",SageGlass® Gray SVC 9mm lami int state 12%T,6056546,#,256,1457602188,0,0.138108119,0.06012895,
8927,SageGlass_9_GraySVC_4int.SAG,IGDB v33.0,1,0,8.819999695,0.018012902,0.082881719,0.10857676,0.046535943,0.086186789,0.011915981,0,0.839187741,0.143667817,0.726999998,,"SAGE Electrochromics, Inc.",SageGlass® Gray SVC 9mm lami int state 4%T,4145454,#,256,1457602188,0,0.046535943,0.018012902,
8928,SageGlass_9_GraySVC_3int.SAG,IGDB v33.0,1,0,8.819999695,0.012298042,0.082856931,0.108945094,0.031933866,0.086229242,0.011189471,0,0.839187741,0.143667817,0.726999998,,"SAGE Electrochromics, Inc.",SageGlass® Gray SVC 9mm lami int state 3%T,3618338,#,256,1457602188,0,0.031933866,0.012298042,
8929,SageGlass_9_GraySVC_1dk.SAG,IGDB v33.0,1,0,8.819999695,0.002284982,0.083046749,0.111260973,0.005797489,0.086557731,0.011559521,0,0.839187741,0.143667817,0.726999998,,"SAGE Electrochromics, Inc.",SageGlass® Gray SVC 9mm lami full tint 0.5%T,1643525,#,256,1457602188,0,0.005797489,0.002284982,
14230,EN2plus_Grey10.GTS,IGDB v43.0,1,0,9.800000191,0.196574643,0.269754767,0.067226328,0.270039678,0.009021288,0.043348707,0,0.041200358,0.846193492,1,,Glas Trösch AG,EN2plus on Grey 10 mm,9604749, ,256,1457602188,0,0.270039678,0.196574643,
14286,CNeutral3021T_Irish6.GTS,IGDB v44.0,1,0,5.800000191,0.116958551,0.404102385,0.103941403,0.270291537,0.073965594,0.144267961,0,0.035701811,0.846483171,1,,Glas Trösch AG,COMBI Neutral 30/21 T on Irish 6 mm,8950908, ,256,1457602189,0,0.270291537,0.116958551,
16327,SOLARSTOP Smart Blue 40.SAM,IGDB v31.0,1,0,5.839000225,0.13603808,0.306242079,0.107022539,0.27056244,0.098704033,0.140509695,0,0.101606466,0.839999974,1,,Sanam Glass,SOLARSTOP Smart Blue 40,9737336, ,256,1457602189,0,0.27056244,0.13603808,
8228,YNE0475_8.syp,IGDB v44.0,1,0,8,0.165664479,0.08735761,0.315187722,0.270851851,0.048470199,0.006986692,0,0.846004963,0.045226771,1,,"SYP GLASS GROUP CO.,LTD",Double Silver LowE on Tinted Glass #2 side,8555670,#,256,1457602189,0,0.270851851,0.165664479,
6301,VUE350.vir,IGDB v16.4,1,0,5.659999847,0.121815555,0.128764912,0.514947653,0.271015704,0.058099795,0.03193403,0,0.839999974,0.029715132,1,,Viracon,VUE-50 on Grey,9408901,#,256,1457602190,0,0.271015704,0.121815555,
27463,NP50gy6.grm,IGDB v43.0,1,0,5.842000008,0.172245473,0.152656019,0.424911767,0.271262914,0.096679799,0.138849363,0,0.839999974,0.042187799,1.000344634,,Guardian Middle East,SunGuard® HP Neutral Plus 50 on 6 mm Grey,9146250,#,256,1457602190,0,0.271262914,0.172245473,
19720,V28 SR PS8.EMN,IGDB v44.0,1,0,3.25,0.217743456,0.312063068,0.232770368,0.271614045,0.316979975,0.221969679,0,0.839999974,0.93900001,0.841000021,,Eastman Chemical Company,V28 PS8 Safety,9933190,#,256,1457602190,0,0.271614045,0.217743456,
2534,V28 SR PS8.CPF,IGDB v18.2,1,0,3.25,0.217743456,0.312063068,0.232770368,0.271614045,0.316979975,0.221969679,0,0.839999974,0.93900001,0.841000021,,Solutia Performance Films,V28 PS8 Safety,9933190,#,256,1457602190,0,0.271614045,0.217743456,
25246,SB70XLPAC_075SFX_CLRLAM_6.PPG,IGDB v45.0,1,0,13.28927994,0.101557277,0.071974955,0.300341755,0.271792382,0.066730835,0.14240852,0,0.839999974,0.839999974,0.645551085,,PPG Industries,6mmSB70XLPacifica_075Saflex®VSO2_6mmClear,10590060,#,256,1457602190,0,0.271792382,0.101557277,
5935,16ts301.gja,IGDB v25.0,1,0,10.76000023,0.185738415,0.145269692,0.190700635,0.272076696,0.145306289,0.184474036,0,0.839999974,0.839999974,0.791999996,,G.James Australia,Solarplus TS30 Cool Blue Laminate,8885121, ,256,1457602191,0,0.272076696,0.185738415,
1677,CED33-56_6.CSG,IGDB v39.0,1,0,5.96999979,0.163898125,0.124244928,0.447532773,0.272116125,0.075720794,0.142207488,0,0.839999974,0.035395909,1,,China Southern Glass (CSG),Double LowE on Grey,9801865,#,256,1457602191,0,0.272116125,0.163898125,
4803,DN25.jwf,IGDB v16.4,1,0,3.273999929,0.268094838,0.145396307,0.117002927,0.272309124,0.151960418,0.11955341,0,0.839999974,0.939999998,0.968999982,,"Johnson Laminating & Coating, Inc.",Daylight Natural 25% on 3mm Clear,9211790,#,256,1457602191,0,0.272309124,0.268094838,
5047,SBRNZ_12.PPG,IGDB v11.4,1,0,12.69999981,0.24032037,0.047010954,0.049204074,0.272714764,0.050489571,0.052413743,0,0.839999974,0.839999974,1,,PPG Industries,Solarbronze®,8161949,#,256,1457602191,0,0.272714764,0.24032037,
5454,SB90 Pacifica_6.PPG,IGDB v43.0,1,0,5.664200306,0.10398633,0.072077736,0.59845078,0.272741199,0.055787027,0.122067191,0,0.839999974,0.023413055,0.999979734,,PPG Industries,Solarban® 90 on Pacifica®  6mm,10590061,#,256,1457602192,0,0.272741199,0.10398633,
21328,COOL-LITE KS 738 II 5mm.SGG,IGDB v45.0,1,0,5,0.142537266,0.428519815,0.170173198,0.272754878,0.134910688,0.206616402,0,0.050460674,0.839999974,1,,Saint-Gobain Glass,SGG COOL-LITE KS 738 II 5mm,10130552, ,256,1457602192,0,0.272754878,0.142537266,
5094,SC_AZ_5.PPG,IGDB v14.1,1,0,4.673600197,0.157876551,0.29887566,0.101765141,0.27281183,0.364459813,0.204458252,0,0.849662602,0.839999974,1,,PPG Industries,Solarcool® Azuria®,8819081,#,256,1457602192,0,0.27281183,0.157876551,
21258,COOL-LITE ST 750 8mm.SGG,IGDB v44.0,1,0,8,0.178110614,0.162489995,0.063122623,0.273348153,0.160813928,0.084582478,0,0.84536624,0.837000012,1,,Saint-Gobain Glass,SGG COOL-LITE ST 750 8mm,10851953,#,256,1457602192,0,0.273348153,0.178110614,
8621,Optivision 25.mwf,IGDB v27.0,1,0,3.177540064,0.278777272,0.285051525,0.279206604,0.273521572,0.271072268,0.138798311,0,0.839999974,0.739969492,1.000344634,,Madico Inc.,OPTIVISION 25,9212044,#,256,1457602193,0,0.273521572,0.278777272,
17017,SCT 2 OCEANIC BLUE_5.AIS,IGDB v33.0,1,0,5.010000229,0.257245123,0.362599134,0.186583757,0.27355206,0.280427843,0.195659995,0,0.826291263,0.839999974,1,,Asahi India Glass Limited,AIS SunShield Oceanic Blue,8621969, ,256,1457602193,0,0.27355206,0.257245123,
6197,VRE2638.VIR,IGDB v35.0,1,0,5.659999847,0.14452073,0.186889455,0.500253022,0.273673773,0.199757382,0.19331874,0,0.839999974,0.031331237,1,,Viracon,Reflective LowE on SolarBlue,9802622,#,256,1457602193,0,0.273673773,0.14452073,
21354,COOL-LITE KB 130 II 10mm.SGG,IGDB v45.0,1,0,10,0.183282867,0.35983932,0.225821868,0.274614781,0.172558025,0.202371582,0,0.086709984,0.839999974,1,,Saint-Gobain Glass,SGG COOL-LITE KB 130 II 10mm,9277832, ,256,1457602194,0,0.274614781,0.183282867,
9969,SolarEPlusArBl8.lof,IGDB v30.0,1,0,7.849999905,0.143932521,0.110710442,0.050509058,0.274766386,0.082996771,0.055702288,0,0.169763982,0.839999974,1,,Pilkington North America,Solar-E Plus Arctic Blue,11114601,#,256,1457602194,0,0.274766386,0.143932521,
8314,YSD2230_6.syp,IGDB v17.4,1,0,6,0.156450495,0.093918614,0.218679935,0.274796963,0.165129572,0.174977854,0,0.839999974,0.579999983,1,,"SHANGHAI YAOHUA PILKINGTON GLASS CO.,LTD",Solar Reflective on 22(F) Green,9671553,#,256,1457602194,0,0.274796963,0.156450495,
7127,ip2515pl.ipe,IGDB v17.0,1,0,6,0.119831927,0.339000732,0.552806139,0.274856955,0.278234422,0.177668437,0,0.839999974,0.037,1,,INTERPANE GLAS INDUSTRIE AG,ipasol platin 25/15,8556939,#,256,1457602194,0,0.274856955,0.119831927,
5849,16ts301_638.gja,IGDB v25.0,1,0,6.381000042,0.204399332,0.177865461,0.193838343,0.274964839,0.153671533,0.177876741,0,0.839999974,0.839999974,0.819000006,,G.James Australia,Solarplus TS30 Cool Blue Laminate,8950659, ,256,1457602195,0,0.274964839,0.204399332,
5851,13ts301_638.gja,IGDB v25.0,1,0,6.381999969,0.203696117,0.160786718,0.1893996,0.275050193,0.142036527,0.173247114,0,0.839999974,0.839999974,0.819000006,,G.James Australia,Solarplus TS30 Green Laminate,8491655, ,256,1457602195,0,0.275050193,0.203696117,
17152,ET 750_8.SGI,IGDB v33.0,1,0,8.012999535,0.158918485,0.174398765,0.057880186,0.275114536,0.079004705,0.071400657,0,0.507798612,0.839999974,1,,Saint Gobain Glass India,Evolite Blue,10852205, ,256,1457602195,0,0.275114536,0.158918485,
9305,SYLR DS 25.CLC,IGDB v43.0,1,0,2.987999916,0.251296848,0.122281544,0.105814345,0.275317192,0.110647604,0.090053104,0,0.839999974,0.883000016,0.967000008,,"Commonwealth Laminating and Coating, Inc.",SYLR DS 25,9080720, ,256,1457602195,0,0.275317192,0.251296848,
1733,BlackChrome20.ABF,IGDB v17.0,1,0,5.061999798,0.237262323,0.220024496,0.207726061,0.275397629,0.220176503,0.247671992,0,0.910000026,0.839999974,0.913999975,,A & B Films Pte Ltd,Black Chrome 20,9408652, ,256,1457602196,0,0.275397629,0.237262323,
9836,GREY10.LOF,IGDB v11.4,1,0,9.397999763,0.255302519,0.045643352,0.045643352,0.275549769,0.046822187,0.046822187,0,0.839999974,0.839999974,1,,Pilkington North America,Optifloat™ Grey,9670543,#,256,1457602196,0,0.275549769,0.255302519,
14106,SSTNightVisionT_Irish8.GTS,IGDB v43.0,1,0,7.800000191,0.131909832,0.149336457,0.109235793,0.275601864,0.026578369,0.2246131,0,0.505240381,0.846483171,1,,Glas Trösch AG,SUNSTOP Night Vision T on Irish 8 mm,9213310, ,256,1457602196,0,0.275601864,0.131909832,
27025,Grey10mm.grm,IGDB v34.0,1,0,9.999979973,0.289895862,0.052175589,0.046975844,0.275673836,0.052385245,0.047155473,0,0.839999974,0.839999974,1.000344634,,Guardian Middle East,Grey Float Glass 10 mm,10064011,#,256,1457602196,0,0.275673836,0.289895862,
17106,ST 750_8.SGI,IGDB v33.0,1,0,8.005000114,0.185754463,0.167584285,0.060277615,0.275675774,0.163173899,0.082304463,0,0.811980128,0.839999974,1,,Saint Gobain Glass India,Royal Blue,10655348, ,256,1457602197,0,0.275675774,0.185754463,
5633,cobalt_blue.gja,IGDB v23.0,1,0,5.80700016,0.174497992,0.141333863,0.304846585,0.275901109,0.221663311,0.338528812,0,0.839999974,0.059999999,1,,G.James Australia,Solarplus Cobalt Blue,9737091, ,256,1457602197,0,0.275901109,0.174497992,
9994,RefliteClr6.lof,IGDB v38.0,1,0,5.829999924,0.422796547,0.390096635,0.30203113,0.275993407,0.54792136,0.472893238,0,0.853125453,0.839999974,1,,Pilkington North America,Reflite™ Clear,7047843,#,256,1457602197,0,0.275993407,0.422796547,
21353,COOL-LITE KB 130 II 8mm.SGG,IGDB v45.0,1,0,8,0.187153101,0.359938949,0.235575184,0.276560754,0.172728971,0.204228252,0,0.086543992,0.839999974,1,,Saint-Gobain Glass,SGG COOL-LITE KB 130 II 8mm,9278089, ,256,1457602197,0,0.276560754,0.187153101,
5054,SGRAY_10.PPG,IGDB v11.4,1,0,9.397999763,0.255973577,0.046877079,0.05129493,0.276590765,0.050260037,0.054646228,0,0.839999974,0.839999974,1,,PPG Industries,Solargray®,9736078,#,256,1457602198,0,0.276590765,0.255973577,
11482,COOL-LITE STB 436-H 8mm.SGG,IGDB v20.0,1,0,8,0.151617706,0.284513295,0.07962808,0.277060837,0.167614877,0.12172085,0,0.731999993,0.837000012,1,,Saint-Gobain Glass,SGG COOL-LITE STB 436-H 8mm,9147523, ,256,1457602198,0,0.277060837,0.151617706,
16315,SOLARSTOP Smart Azuria 35.SAM,IGDB v31.0,1,0,5.691999912,0.12673378,0.174813792,0.121053942,0.27707997,0.070062086,0.218390197,0,0.631774724,0.839999974,1,,Sanam Glass,SOLARSTOP Smart Azuria 35,10327924, ,256,1457602198,0,0.27707997,0.12673378,
5187,SBR100 Solarbronze_6.PPG,IGDB v17.4,1,0,5.664200306,0.133855447,0.202186108,0.498632222,0.27711606,0.138717711,0.057935301,0,0.839999974,0.035999998,1.000344634,,PPG Industries,Solarban® R100 Solarbronze®,9212048,#,256,1457602198,0,0.27711606,0.133855447,
11429,COOL-LITE STB 436 8mm.SGG,IGDB v17.2,1,0,8,0.130801365,0.283076644,0.07466571,0.277148247,0.16520825,0.117802635,0,0.731999993,0.837000012,1,,Saint-Gobain Glass,SGG COOL-LITE STB 436 8mm,9082240, ,256,1457602198,0,0.277148247,0.130801365,
25247,SB70XLPAC_090SGP_CLRLAM_6.PPG,IGDB v28.0,1,0,13.61948013,0.104634292,0.072064735,0.30743283,0.277171642,0.066895127,0.146147355,0,0.839999974,0.839999974,0.609206378,,PPG Industries,6mmSB70XLPacifica_090DuPontSGP_6mmClear,10786925,#,256,1457602199,0,0.277171642,0.104634292,
27035,Bronze10mm.grm,IGDB v34.0,1,0,9.999979973,0.291021764,0.052220128,0.047050808,0.277240604,0.052659597,0.047245402,0,0.839999974,0.839999974,1.000344634,,Guardian Middle East,Bronze Float Glass 10 mm,8030625,#,256,1457602199,0,0.277240604,0.291021764,
9304,SYDS 25.CLC,IGDB v43.0,1,0,2.986999989,0.222140625,0.303049088,0.212905556,0.277314633,0.294619471,0.179241493,0,0.839999974,0.853999972,0.967000008,,"Commonwealth Laminating and Coating, Inc.",SYDS 25,9933448, ,256,1457602199,0,0.277314633,0.222140625,
9605,25% Saphire DS.MEU,IGDB v44.0,1,0,2.986999989,0.222140625,0.303049088,0.212905556,0.277314633,0.294619471,0.179241493,0,0.839999974,0.853999972,0.967000008,,Midas Export USA Corp.,25% Saphire DS,9933448, ,256,1457602199,0,0.277314633,0.222140625,
16359,SOLARSTOP Fantasybronze40.SAM,IGDB v33.0,1,0,5.81099987,0.20067127,0.290778071,0.153325677,0.277801782,0.075736739,0.125149503,0,0.07123968,0.839999974,1,,Sanam Glass,SolarStop Fantasy Bronze 40,8490393, ,256,1457602200,0,0.277801782,0.20067127,
8284,YRE0538_6.syp,IGDB v15.4,1,0,6,0.153044969,0.20228456,0.359357685,0.277808517,0.237951726,0.074507914,0,0.839999974,0.048,1,,"SHANGHAI YAOHUA PILKINGTON GLASS CO.,LTD",Solar Control LowE on 05 Blue #2 Side,10196347, ,256,1457602200,0,0.277808517,0.153044969,
12127,SilvGry32gn6.grm,IGDB v17.3,1,0,5.740399837,0.160913497,0.095146768,0.243863836,0.27791056,0.165641934,0.215547234,0,0.839999974,0.701420486,1.000344634,,Guardian Middle East,SunGuard® S Green 32,9737346,#,256,1457602200,0,0.27791056,0.160913497,
14120,SSTBlue50T_Bronze6.GTS,IGDB v44.0,1,0,5.800000191,0.256725132,0.141321883,0.070882402,0.278003663,0.110000677,0.091736272,0,0.706819773,0.845688105,1,,Glas Trösch AG,SUNSTOP Blue 50 T on Bronze 6 mm,8883863, ,256,1457602201,0,0.278003663,0.256725132,
6361,VUE1140.vir,IGDB v18.2,1,0,5.659999847,0.109925151,0.082887024,0.543681383,0.278142184,0.082066007,0.081880562,0,0.839999974,0.031351361,1,,Viracon,VUE-40 on Arctic Blue,10459247,#,256,1457602201,0,0.278142184,0.109925151,
21352,COOL-LITE KB 130 II 6mm.SGG,IGDB v45.0,1,0,6,0.191046029,0.360235035,0.245915607,0.278417885,0.172628582,0.206067786,0,0.08667367,0.839999974,1,,Saint-Gobain Glass,SGG COOL-LITE KB 130 II 6mm,9343626, ,256,1457602201,0,0.278417885,0.191046029,
1641,Grey_10.CSG,IGDB v17.5,1,0,9.829999924,0.275110066,0.047437347,0.047513537,0.278491139,0.048082523,0.048162349,0,0.839999974,0.839999974,1,,China Southern Glass (CSG),Grey Float Glass,9801870,#,256,1457602201,0,0.278491139,0.275110066,
19505,BJ52s-3_6.CSG,IGDB v42.0,1,0,5.941999912,0.112817906,0.1696181,0.562049985,0.278532535,0.075578049,0.100152843,0,0.839999974,0.025462601,1,,China Southern Glass (CSG),Triple LowE on Grey,9343373,#,256,1457602201,0,0.278532535,0.112817906,
2908,8g2tb170.xyg,IGDB v17.2,1,0,5.775000095,0.224384189,0.074309349,0.216339156,0.279278666,0.054220855,0.033575796,0,0.839999974,0.123999998,1,,XYG Glass,XYG Low-E TB170 on 8mm Grey #2,10261128, ,256,1457602202,0,0.279278666,0.224384189,
19733,V28 SR CDF.EMN,IGDB v44.0,1,0,2.99000001,0.215802342,0.316919386,0.203116015,0.279574603,0.32369858,0.191728339,0,0.839999974,0.873000026,0.973999977,,Eastman Chemical Company,Vista Dual-Reflective,10261381,#,256,1457602202,0,0.279574603,0.215802342,
2562,V28 SR CDF.CPF,IGDB v18.2,1,0,2.99000001,0.215802342,0.316919386,0.203116015,0.279574603,0.32369858,0.191728339,0,0.839999974,0.873000026,0.973999977,,Solutia Performance Films,Vista Dual-Reflective,10261381,#,256,1457602202,0,0.279574603,0.215802342,
25248,SB70XLPAC_060SGP_CLRLAM_6.PPG,IGDB v28.0,1,0,12.7025404,0.106017008,0.072108403,0.324673921,0.279868245,0.066988729,0.148125216,0,0.839999974,0.839999974,0.688818574,,PPG Industries,6mmSB70XLPacifica_060DuPontSGP_6mmClear,10852462,#,256,1457602202,0,0.279868245,0.106017008,
10513,15_VIOLET_V30.TRO,IGDB v21.0,1,0,4.553100109,0.594402015,0.074226312,0.07251808,0.279922426,0.070337392,0.067247801,0,0.839999974,0.839999974,0.773000002,,TROSIFOL,TROSIFOL 015VIOLETPVB V30 LAMINATE,14324102,#,256,1457602203,0,0.279922426,0.594402015,
11407,COOL-LITE ET 125 6mm.SGG,IGDB v17.2,1,0,6,0.192638442,0.26936689,0.222530603,0.279939324,0.09004727,0.274912596,0,0.219999999,0.837000012,1,,Saint-Gobain Glass,SGG COOL-LITE ET 125 6mm,8753804, ,256,1457602203,0,0.279939324,0.192638442,
8609,Huper Fusion 28 by Madico.mwf,IGDB v27.0,1,0,3.177540064,0.258102,0.315929204,0.326037616,0.280014187,0.309499025,0.185983986,0,0.839999974,0.722429812,1.000344634,,Madico Inc.,Huper Fusion 28 by Madico,9278091,#,256,1457602203,0,0.280014187,0.258102,
25249,SB70XLPAC_090PVB_CLRLAM_6.PPG,IGDB v28.0,1,0,13.60931969,0.105073355,0.072089419,0.305954307,0.280590534,0.066993155,0.148623198,0,0.839999974,0.839999974,0.609206378,,PPG Industries,6mmSB70XLPacifica_090PVB_6mmClear,10787182,#,256,1457602203,0,0.280590534,0.105073355,
